mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.011610841751098633,0.0010332237073478277,0.006410551071166992,0.00048466941010658407,1,,1,rbf,"{'C': 1, 'class_weight': None, 'gamma': 1, 'kernel': 'rbf'}",0.7157894736842105,0.7766990291262137,0.6265060240963857,0.7111111111111111,0.6808510638297872,0.7021913403695417,0.04898885939833182,54,0.8659217877094972,0.8531855955678671,0.8773841961852862,0.8773841961852862,0.87292817679558,0.8693607904887033,0.009109774902255716
0.01199636459350586,0.0018989780966652142,0.005399894714355469,0.0004902141885349189,20,,0.1,rbf,"{'C': 20, 'class_weight': None, 'gamma': 0.1, 'kernel': 'rbf'}",0.6813186813186812,0.8125,0.6341463414634146,0.6744186046511628,0.7045454545454546,0.7013858163957426,0.060012352928261244,55,0.8319088319088318,0.8238636363636364,0.838526912181303,0.8571428571428572,0.8459383753501402,0.8394761225893538,0.011452413154603934
0.016596174240112303,0.001627673303016171,0.007197237014770508,0.0014653945128974806,20,,auto,rbf,"{'C': 20, 'class_weight': None, 'gamma': 'auto', 'kernel': 'rbf'}",0.6813186813186812,0.8125,0.6341463414634146,0.6744186046511628,0.7045454545454546,0.7013858163957426,0.060012352928261244,55,0.8319088319088318,0.8238636363636364,0.838526912181303,0.8571428571428572,0.8459383753501402,0.8394761225893538,0.011452413154603934
0.15761752128601075,0.08047757174982693,0.002803611755371094,0.0004020413526253275,20,balanced,auto,linear,"{'C': 20, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.043828153610229494,0.02661679619051529,0.003391075134277344,0.00047933295833772326,5,balanced,auto,linear,"{'C': 5, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.15761895179748536,0.06594568078963013,0.003390645980834961,0.0007853321630262024,20,balanced,scale,linear,"{'C': 20, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.16320743560791015,0.09204542202023504,0.0032137393951416015,0.00039356899842779016,20,balanced,100,linear,"{'C': 20, 'class_weight': 'balanced', 'gamma': 100, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.20082454681396483,0.1259335468057677,0.00260009765625,0.0004899024267198463,30,balanced,auto,linear,"{'C': 30, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.018807220458984374,0.007820958661095952,0.0035997867584228516,0.0004925198494236723,1,balanced,0.1,linear,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.726790450928382,0.6991869918699187,0.7081081081081081,0.7097803124209114,0.009309249114084133
0.25780911445617677,0.22256885936470325,0.003000497817993164,0.0006336948579059431,35,balanced,0.1,linear,"{'C': 35, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.18861145973205568,0.08709706230376348,0.0033967018127441405,0.0007867075914467428,20,balanced,0.1,linear,"{'C': 20, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.07502555847167969,0.055215877552717216,0.003388214111328125,0.00048039833641457815,10,balanced,10,linear,"{'C': 10, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.23882074356079103,0.19931419713741655,0.0021943569183349608,0.00038650128145786014,35,balanced,10,linear,"{'C': 35, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.24419755935668946,0.1937672852839933,0.0028005599975585937,0.00040094932903243774,35,balanced,100,linear,"{'C': 35, 'class_weight': 'balanced', 'gamma': 100, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.2543935775756836,0.2145960400099094,0.0030242443084716798,0.0011396596081032968,35,balanced,scale,linear,"{'C': 35, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.17060365676879882,0.0925210175641205,0.004014205932617187,0.0025561435967036005,20,balanced,1,linear,"{'C': 20, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.1543961524963379,0.06980668927799753,0.0030127048492431642,0.0006375727465261281,20,balanced,10,linear,"{'C': 20, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.2230297088623047,0.1247617327909258,0.004778528213500976,0.0009780441649295756,30,balanced,100,linear,"{'C': 30, 'class_weight': 'balanced', 'gamma': 100, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.04601469039916992,0.03051447078881597,0.0023994922637939455,0.000488091395579681,5,balanced,scale,linear,"{'C': 5, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.1978158950805664,0.12192305834311756,0.0024001598358154297,0.00048755164230227665,30,balanced,10,linear,"{'C': 30, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.22365169525146483,0.19518022808417165,0.003000640869140625,4.90933901833868e-07,25,balanced,0.1,linear,"{'C': 25, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.2008333683013916,0.13020587573577755,0.0028010845184326173,0.00040062995947679766,30,balanced,1,linear,"{'C': 30, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.19122896194458008,0.14698224049221315,0.0026003837585449217,0.0004938660802972472,25,balanced,1,linear,"{'C': 25, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.04839897155761719,0.03138331882010548,0.003004932403564453,0.0006391382080621199,5,balanced,0.1,linear,"{'C': 5, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.18242430686950684,0.1372166293921235,0.0028207778930664064,0.0012071364332926044,25,balanced,10,linear,"{'C': 25, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.1998079776763916,0.13263625688280667,0.0030103206634521486,0.0011126697649514467,30,balanced,0.1,linear,"{'C': 30, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.20021848678588866,0.13810499816701702,0.004199695587158203,0.0015984377892396331,25,balanced,100,linear,"{'C': 25, 'class_weight': 'balanced', 'gamma': 100, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.044028091430664065,0.02781682118491278,0.002801179885864258,0.000399471791383395,5,balanced,1,linear,"{'C': 5, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.19581036567687987,0.14482016035467857,0.002608919143676758,0.0004973354092391209,25,balanced,scale,linear,"{'C': 25, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.04443225860595703,0.027920662652136323,0.0027929306030273437,0.00039152891448639745,5,balanced,100,linear,"{'C': 5, 'class_weight': 'balanced', 'gamma': 100, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.18320789337158203,0.14392990477453943,0.002603912353515625,0.0004920696465908462,25,balanced,auto,linear,"{'C': 25, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.0458106517791748,0.02721245448822249,0.003199863433837891,0.000978246258031268,5,balanced,10,linear,"{'C': 5, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.19740867614746094,0.12623828245085472,0.002409505844116211,0.000500541381991963,30,balanced,scale,linear,"{'C': 30, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.24741992950439454,0.22119436247191243,0.0022011280059814455,0.0004005197790647797,35,balanced,auto,linear,"{'C': 35, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.24002490043640137,0.20415091360477972,0.0028049468994140623,0.00040302025554541195,35,balanced,1,linear,"{'C': 35, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.12402915954589844,0.0723650145288933,0.002992534637451172,0.0010940712094794666,15,balanced,10,linear,"{'C': 15, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.2918070316314697,0.1453610514176157,0.0028021812438964845,0.0003998520655634258,40,balanced,10,linear,"{'C': 40, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.02019643783569336,0.005418692799708686,0.003003501892089844,3.2361754419245057e-06,1,balanced,100,linear,"{'C': 1, 'class_weight': 'balanced', 'gamma': 100, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.726790450928382,0.6991869918699187,0.7081081081081081,0.7097803124209114,0.009309249114084133
0.2976058483123779,0.15171808330528272,0.0030013084411621093,0.0006331651030347837,40,balanced,1,linear,"{'C': 40, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.291005277633667,0.14514355832693646,0.0026007175445556642,0.000490602789569214,40,balanced,auto,linear,"{'C': 40, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.020199394226074217,0.006241241881970626,0.004601955413818359,0.0013552128716947983,1,balanced,10,linear,"{'C': 1, 'class_weight': 'balanced', 'gamma': 10, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.726790450928382,0.6991869918699187,0.7081081081081081,0.7097803124209114,0.009309249114084133
0.15183959007263184,0.06310084137983604,0.003600597381591797,0.001743684882124391,15,balanced,0.1,linear,"{'C': 15, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.30260910987854006,0.1476228655956343,0.0029915332794189452,0.0006323365332316126,40,balanced,0.1,linear,"{'C': 40, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.1954033374786377,0.10487932794711174,0.008593368530273437,0.006885827536181475,15,balanced,1,linear,"{'C': 15, 'class_weight': 'balanced', 'gamma': 1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.01741647720336914,0.0070718850181330645,0.00340576171875,0.0008099325884882989,1,balanced,scale,linear,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.726790450928382,0.6991869918699187,0.7081081081081081,0.7097803124209114,0.009309249114084133
0.08099546432495117,0.06393658346280981,0.0029992103576660157,7.04138506738207e-06,10,balanced,0.1,linear,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.1, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.31122326850891113,0.1501508405665624,0.0029963016510009765,0.0006340815617572216,40,balanced,100,linear,"{'C': 40, 'class_weight': 'balanced', 'gamma': 100, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.3004312038421631,0.15030791044272576,0.0026084423065185548,0.0004799757802654595,40,balanced,scale,linear,"{'C': 40, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.07241878509521485,0.05008142457731917,0.0024024486541748048,0.0004852221352691262,10,balanced,scale,linear,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.07800502777099609,0.06359888267788338,0.002794504165649414,0.0003980984042037984,10,balanced,auto,linear,"{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.733509234828496,0.6991869918699187,0.7046070460704607,0.7104238567934047,0.01207413112894111
0.12281651496887207,0.06962963671913527,0.003013753890991211,2.0385332267603038e-05,15,balanced,100,linear,"{'C': 15, 'class_weight': 'balanced', 'gamma': 100, 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
0.019594907760620117,0.010366698891772294,0.0028049468994140623,0.00040213279133569953,1,balanced,auto,linear,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.726790450928382,0.6991869918699187,0.7081081081081081,0.7097803124209114,0.009309249114084133
0.12841243743896485,0.07376886829750713,0.003207111358642578,0.00039717674724800426,15,balanced,scale,linear,"{'C': 15, 'class_weight': 'balanced', 'gamma': 'scale', 'kernel': 'linear'}",0.7157894736842105,0.737864077669903,0.6363636363636365,0.7096774193548386,0.702127659574468,0.7003644533294113,0.03414702881178377,57,0.7044334975369457,0.7103825136612023,0.7349081364829395,0.6991869918699187,0.7046070460704607,0.7107036371242934,0.012610131643395767
